,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,62.79%,78%,70.45%,50.94%,64.15%,58.49%
agree,20.93%,20%,13.64%,35.85%,32.08%,39.62%
neutral,2.33%,0%,0%,11.32%,3.77%,1.89%
disagree,0%,0%,0%,1.89%,0%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,13.95%,2%,15.91%,0%,0%,0%
responses,43.,50.,44.,53.,53.,53.
