,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,35.48%,38.71%,48.39%,38.71%,35.48%,36.67%
agree,54.84%,25.81%,41.94%,51.61%,32.26%,23.33%
neutral,9.68%,19.35%,3.23%,6.45%,19.35%,16.67%
disagree,0%,12.9%,3.23%,3.23%,12.9%,10%
strongly_disagree,0%,3.23%,0%,0%,0%,13.33%
na,0%,0%,3.23%,0%,0%,0%
responses,31.,31.,31.,31.,31.,30.
