,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,38.6%,28.07%,28.07%,33.33%,36.84%,24.56%
agree,33.33%,29.82%,26.32%,40.35%,35.09%,22.81%
neutral,21.05%,26.32%,29.82%,17.54%,24.56%,31.58%
disagree,5.26%,3.51%,12.28%,3.51%,0%,7.02%
strongly_disagree,1.75%,12.28%,0%,5.26%,3.51%,14.04%
na,0%,0%,3.51%,0%,0%,0%
responses,57.,57.,57.,57.,57.,57.
