,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,46.81%,46.81%,42.55%,51.06%,51.06%,46.81%
agree,44.68%,40.43%,38.3%,42.55%,36.17%,40.43%
neutral,6.38%,10.64%,17.02%,6.38%,10.64%,10.64%
disagree,2.13%,0%,2.13%,0%,2.13%,2.13%
strongly_disagree,0%,2.13%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,47.,47.,47.,47.,47.,47.
