,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,41.94%,32.26%,41.94%,41.94%,53.33%,19.35%
agree,29.03%,12.9%,38.71%,35.48%,40%,29.03%
neutral,22.58%,25.81%,16.13%,19.35%,6.67%,22.58%
disagree,0%,12.9%,3.23%,3.23%,0%,16.13%
strongly_disagree,6.45%,12.9%,0%,0%,0%,12.9%
na,0%,3.23%,0%,0%,0%,0%
responses,31.,31.,31.,31.,30.,31.
