,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,30.43%,32.61%,26.09%,39.13%,32.61%,21.74%
agree,43.48%,39.13%,32.61%,45.65%,36.96%,45.65%
neutral,13.04%,15.22%,23.91%,10.87%,17.39%,17.39%
disagree,8.7%,8.7%,2.17%,2.17%,6.52%,10.87%
strongly_disagree,4.35%,4.35%,8.7%,2.17%,6.52%,4.35%
na,0%,0%,6.52%,0%,0%,0%
responses,46.,46.,46.,46.,46.,46.
