,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,62.14%,47.06%,46.08%,41.18%,53.92%,39.22%
agree,23.3%,24.51%,32.35%,21.57%,18.63%,24.51%
neutral,5.83%,11.76%,14.71%,17.65%,16.67%,17.65%
disagree,4.85%,6.86%,3.92%,7.84%,4.9%,6.86%
strongly_disagree,2.91%,8.82%,1.96%,10.78%,4.9%,10.78%
na,0.97%,0.98%,0.98%,0.98%,0.98%,0.98%
responses,103.,102.,102.,102.,102.,102.
