,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,37.27%,32.3%,31.25%,40.74%,44.1%,31.88%
agree,32.3%,34.78%,28.75%,32.72%,31.06%,32.5%
neutral,21.12%,18.63%,25.62%,18.52%,16.77%,23.12%
disagree,3.11%,6.83%,5%,2.47%,2.48%,3.75%
strongly_disagree,4.97%,6.83%,5%,5.56%,5.59%,8.75%
na,1.24%,0.62%,4.38%,0%,0%,0%
responses,161.,161.,160.,162.,161.,160.
