,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,33.33%,25%,30%,20%,25%,21.05%
agree,52.38%,45%,50%,50%,40%,36.84%
neutral,14.29%,15%,20%,20%,30%,26.32%
disagree,0%,5%,0%,0%,5%,5.26%
strongly_disagree,0%,10%,0%,10%,0%,10.53%
na,0%,0%,0%,0%,0%,0%
responses,21.,20.,20.,20.,20.,19.
