,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,0%,0%,0%,0%,0%,0%
agree,20%,20%,60%,40%,0%,40%
neutral,40%,40%,20%,20%,40%,20%
disagree,40%,20%,20%,20%,40%,20%
strongly_disagree,0%,20%,0%,20%,20%,20%
na,0%,0%,0%,0%,0%,0%
responses,5.,5.,5.,5.,5.,5.
