,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,35.71%,35.71%,28.57%,28.57%,21.43%,21.43%
agree,28.57%,14.29%,28.57%,35.71%,28.57%,42.86%
neutral,7.14%,14.29%,7.14%,14.29%,7.14%,28.57%
disagree,7.14%,14.29%,21.43%,7.14%,14.29%,7.14%
strongly_disagree,21.43%,21.43%,14.29%,14.29%,28.57%,0%
na,0%,0%,0%,0%,0%,0%
responses,14.,14.,14.,14.,14.,14.
