,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,26.09%,30.43%,30.43%,21.74%,28.26%,20%
agree,43.48%,36.96%,36.96%,19.57%,36.96%,44.44%
neutral,15.22%,19.57%,15.22%,30.43%,21.74%,26.67%
disagree,4.35%,6.52%,6.52%,15.22%,8.7%,4.44%
strongly_disagree,6.52%,4.35%,0%,10.87%,2.17%,2.22%
na,4.35%,2.17%,10.87%,2.17%,2.17%,2.22%
responses,46.,46.,46.,46.,46.,45.
