,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,80.26%,67.29%,51.84%,47.09%,60.64%,61.48%
agree,18.68%,28.95%,32.89%,40.74%,34.84%,34.3%
neutral,0.79%,2.95%,9.47%,7.41%,3.72%,3.43%
disagree,0%,0.54%,0.26%,3.44%,0.8%,0.53%
strongly_disagree,0%,0%,0%,1.32%,0%,0.26%
na,0.26%,0.27%,5.53%,0%,0%,0%
responses,380.,373.,380.,378.,376.,379.
