,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,52.83%,64.15%,46.15%,54.72%,50.94%,62.26%
agree,35.85%,26.42%,36.54%,32.08%,37.74%,30.19%
neutral,3.77%,7.55%,11.54%,7.55%,5.66%,5.66%
disagree,3.77%,0%,0%,3.77%,1.89%,1.89%
strongly_disagree,3.77%,1.89%,3.85%,1.89%,3.77%,0%
na,0%,0%,1.92%,0%,0%,0%
responses,53.,53.,52.,53.,53.,53.
