,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,87.88%,84.85%,69.7%,78.79%,84.85%,81.82%
agree,6.06%,6.06%,21.21%,9.09%,9.09%,6.06%
neutral,3.03%,6.06%,6.06%,6.06%,3.03%,6.06%
disagree,3.03%,3.03%,0%,3.03%,3.03%,6.06%
strongly_disagree,0%,0%,0%,3.03%,0%,0%
na,0%,0%,3.03%,0%,0%,0%
responses,33.,33.,33.,33.,33.,33.
