,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,13.79%,6.9%,20.69%,10.34%,17.24%,10.34%
agree,24.14%,34.48%,27.59%,44.83%,34.48%,17.24%
neutral,24.14%,34.48%,37.93%,13.79%,20.69%,20.69%
disagree,17.24%,10.34%,3.45%,17.24%,20.69%,27.59%
strongly_disagree,20.69%,13.79%,6.9%,13.79%,6.9%,24.14%
na,0%,0%,3.45%,0%,0%,0%
responses,29.,29.,29.,29.,29.,29.
