,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,69.23%,66.67%,66.67%,66.67%,50%,50%
agree,23.08%,25%,25%,25%,41.67%,33.33%
neutral,0%,0%,0%,0%,0%,16.67%
disagree,7.69%,8.33%,8.33%,8.33%,8.33%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,13.,12.,12.,12.,12.,12.
