,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,80%,70%,80%,80%,80%,90%
agree,10%,20%,20%,20%,10%,0%
neutral,10%,0%,0%,0%,10%,0%
disagree,0%,10%,0%,0%,0%,0%
strongly_disagree,0%,0%,0%,0%,0%,10%
na,0%,0%,0%,0%,0%,0%
responses,10.,10.,10.,10.,10.,10.
