,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,42.37%,35.59%,33.9%,35.59%,35.59%,35.59%
agree,32.2%,27.12%,32.2%,25.42%,28.81%,23.73%
neutral,13.56%,13.56%,20.34%,23.73%,16.95%,18.64%
disagree,6.78%,13.56%,8.47%,8.47%,10.17%,13.56%
strongly_disagree,3.39%,8.47%,3.39%,5.08%,6.78%,6.78%
na,1.69%,1.69%,1.69%,1.69%,1.69%,1.69%
responses,59.,59.,59.,59.,59.,59.
