,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,59.42%,46.38%,47.83%,45.59%,47.83%,40.58%
agree,28.99%,28.99%,37.68%,30.88%,42.03%,24.64%
neutral,8.7%,13.04%,10.14%,11.76%,8.7%,17.39%
disagree,1.45%,5.8%,0%,8.82%,0%,13.04%
strongly_disagree,1.45%,5.8%,1.45%,2.94%,1.45%,2.9%
na,0%,0%,2.9%,0%,0%,1.45%
responses,69.,69.,69.,68.,69.,69.
