,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,30%,40%,50%,30%,50%,50%
agree,50%,40%,40%,60%,40%,40%
neutral,10%,10%,0%,0%,0%,10%
disagree,0%,0%,10%,10%,0%,0%
strongly_disagree,10%,10%,0%,0%,10%,0%
na,0%,0%,0%,0%,0%,0%
responses,10.,10.,10.,10.,10.,10.
