,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,51.35%,38.89%,35.14%,37.84%,44.59%,31.08%
agree,39.19%,30.56%,43.24%,47.3%,47.3%,27.03%
neutral,9.46%,26.39%,13.51%,13.51%,8.11%,29.73%
disagree,0%,4.17%,0%,1.35%,0%,8.11%
strongly_disagree,0%,0%,0%,0%,0%,4.05%
na,0%,0%,8.11%,0%,0%,0%
responses,74.,72.,74.,74.,74.,74.
