,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,27.14%,35.71%,27.78%,25.35%,25%,25.71%
agree,45.71%,34.29%,37.5%,21.13%,41.67%,45.71%
neutral,18.57%,24.29%,26.39%,32.39%,22.22%,20%
disagree,4.29%,2.86%,1.39%,14.08%,8.33%,5.71%
strongly_disagree,4.29%,2.86%,1.39%,7.04%,2.78%,2.86%
na,0%,0%,5.56%,0%,0%,0%
responses,70.,70.,72.,71.,72.,70.
