,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,36.84%,26.32%,31.58%,47.37%,36.84%,52.63%
agree,42.11%,42.11%,26.32%,31.58%,42.11%,26.32%
neutral,10.53%,31.58%,26.32%,5.26%,15.79%,21.05%
disagree,10.53%,0%,10.53%,5.26%,5.26%,0%
strongly_disagree,0%,0%,5.26%,10.53%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,19.,19.,19.,19.,19.,19.
