,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,50%,43.75%,50%,43.75%,40.62%,40.62%
agree,31.25%,37.5%,40.62%,43.75%,46.88%,25%
neutral,12.5%,3.12%,9.38%,12.5%,9.38%,12.5%
disagree,0%,9.38%,0%,0%,3.12%,9.38%
strongly_disagree,6.25%,6.25%,0%,0%,0%,12.5%
na,0%,0%,0%,0%,0%,0%
responses,32.,32.,32.,32.,32.,32.
