,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,41.03%,35%,46.15%,40%,40%,40%
agree,33.33%,32.5%,30.77%,32.5%,27.5%,20%
neutral,12.82%,12.5%,12.82%,15%,17.5%,17.5%
disagree,12.82%,15%,7.69%,10%,2.5%,15%
strongly_disagree,0%,5%,0%,2.5%,12.5%,7.5%
na,0%,0%,2.56%,0%,0%,0%
responses,39.,40.,39.,40.,40.,40.
