,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,66.67%,61.9%,57.14%,66.67%,66.67%,47.62%
agree,23.81%,28.57%,28.57%,28.57%,23.81%,42.86%
neutral,4.76%,4.76%,9.52%,0%,4.76%,4.76%
disagree,0%,0%,0%,0%,0%,0%
strongly_disagree,4.76%,4.76%,4.76%,4.76%,4.76%,4.76%
na,0%,0%,0%,0%,0%,0%
responses,21.,21.,21.,21.,21.,21.
