,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,17.86%,21.43%,32.14%,21.43%,21.43%,25%
agree,10.71%,7.14%,21.43%,17.86%,14.29%,25%
neutral,39.29%,39.29%,28.57%,39.29%,39.29%,32.14%
disagree,17.86%,21.43%,7.14%,14.29%,21.43%,17.86%
strongly_disagree,14.29%,10.71%,3.57%,7.14%,3.57%,0%
na,0%,0%,7.14%,0%,0%,0%
responses,28.,28.,28.,28.,28.,28.
