,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,52.17%,43.48%,56.52%,34.78%,36.36%,30.43%
agree,26.09%,34.78%,30.43%,30.43%,27.27%,30.43%
neutral,13.04%,8.7%,8.7%,17.39%,22.73%,30.43%
disagree,4.35%,4.35%,0%,8.7%,4.55%,4.35%
strongly_disagree,0%,4.35%,0%,4.35%,4.55%,0%
na,4.35%,4.35%,4.35%,4.35%,4.55%,4.35%
responses,23.,23.,23.,23.,22.,23.
