,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,100%,85.71%,92.86%,85.71%,92.86%,71.43%
agree,0%,14.29%,7.14%,14.29%,7.14%,21.43%
neutral,0%,0%,0%,0%,0%,7.14%
disagree,0%,0%,0%,0%,0%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,14.,14.,14.,14.,14.,14.
