,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,80%,67.5%,72.5%,70%,77.5%,40%
agree,12.5%,20%,22.5%,20%,15%,25%
neutral,5%,5%,5%,7.5%,5%,22.5%
disagree,0%,2.5%,0%,0%,0%,2.5%
strongly_disagree,2.5%,5%,0%,2.5%,2.5%,10%
na,0%,0%,0%,0%,0%,0%
responses,40.,40.,40.,40.,40.,40.
