,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,63.83%,54.35%,63.04%,61.7%,61.7%,45.65%
agree,25.53%,28.26%,23.91%,27.66%,25.53%,28.26%
neutral,10.64%,13.04%,13.04%,10.64%,12.77%,19.57%
disagree,0%,2.17%,0%,0%,0%,4.35%
strongly_disagree,0%,2.17%,0%,0%,0%,2.17%
na,0%,0%,0%,0%,0%,0%
responses,47.,46.,46.,47.,47.,46.
