,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,40%,37.5%,33.33%,35%,35%,40%
agree,32.5%,35%,43.59%,32.5%,15%,27.5%
neutral,17.5%,10%,15.38%,20%,25%,25%
disagree,7.5%,12.5%,5.13%,7.5%,15%,7.5%
strongly_disagree,0%,5%,2.56%,5%,10%,0%
na,2.5%,0%,0%,0%,0%,0%
responses,40.,40.,39.,40.,40.,40.
