,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,34.15%,31.71%,34.15%,27.5%,24.39%,31.71%
agree,34.15%,39.02%,29.27%,32.5%,31.71%,43.9%
neutral,12.2%,12.2%,19.51%,22.5%,14.63%,17.07%
disagree,7.32%,12.2%,7.32%,5%,17.07%,4.88%
strongly_disagree,12.2%,4.88%,9.76%,12.5%,12.2%,2.44%
na,0%,0%,0%,0%,0%,0%
responses,41.,41.,41.,40.,41.,41.
