,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,26.83%,29.27%,21.95%,34.15%,19.51%,31.71%
agree,21.95%,29.27%,21.95%,31.71%,29.27%,31.71%
neutral,29.27%,21.95%,26.83%,21.95%,21.95%,24.39%
disagree,9.76%,12.2%,12.2%,4.88%,17.07%,7.32%
strongly_disagree,7.32%,2.44%,7.32%,2.44%,7.32%,0%
na,4.88%,4.88%,9.76%,4.88%,4.88%,4.88%
responses,41.,41.,41.,41.,41.,41.
