,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,46.67%,44.83%,43.33%,46.67%,53.33%,44.83%
agree,36.67%,31.03%,30%,20%,30%,24.14%
neutral,10%,13.79%,16.67%,16.67%,13.33%,13.79%
disagree,3.33%,3.45%,3.33%,10%,0%,10.34%
strongly_disagree,3.33%,6.9%,3.33%,6.67%,3.33%,6.9%
na,0%,0%,3.33%,0%,0%,0%
responses,30.,29.,30.,30.,30.,29.
