,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,14.29%,16.67%,23.81%,16.67%,11.9%,16.67%
agree,11.9%,21.43%,42.86%,38.1%,21.43%,45.24%
neutral,28.57%,26.19%,19.05%,26.19%,21.43%,30.95%
disagree,23.81%,14.29%,9.52%,9.52%,26.19%,4.76%
strongly_disagree,21.43%,21.43%,2.38%,7.14%,19.05%,2.38%
na,0%,0%,2.38%,2.38%,0%,0%
responses,42.,42.,42.,42.,42.,42.
