,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,29.41%,35.29%,31.25%,29.41%,41.18%,29.41%
agree,47.06%,29.41%,56.25%,47.06%,35.29%,35.29%
neutral,17.65%,11.76%,12.5%,5.88%,11.76%,11.76%
disagree,0%,17.65%,0%,11.76%,5.88%,23.53%
strongly_disagree,5.88%,5.88%,0%,5.88%,5.88%,0%
na,0%,0%,0%,0%,0%,0%
responses,17.,17.,16.,17.,17.,17.
