,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,18.52%,22.22%,29.63%,25.93%,22.22%,33.33%
agree,37.04%,29.63%,25.93%,25.93%,37.04%,22.22%
neutral,18.52%,18.52%,22.22%,25.93%,22.22%,25.93%
disagree,11.11%,18.52%,3.7%,11.11%,7.41%,11.11%
strongly_disagree,14.81%,11.11%,11.11%,11.11%,11.11%,7.41%
na,0%,0%,7.41%,0%,0%,0%
responses,27.,27.,27.,27.,27.,27.
