,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,31.82%,36.36%,45.45%,36.36%,36.36%,40.91%
agree,36.36%,36.36%,22.73%,31.82%,40.91%,27.27%
neutral,18.18%,13.64%,13.64%,9.09%,9.09%,31.82%
disagree,4.55%,9.09%,0%,9.09%,4.55%,0%
strongly_disagree,4.55%,0%,4.55%,9.09%,9.09%,0%
na,4.55%,4.55%,13.64%,4.55%,0%,0%
responses,22.,22.,22.,22.,22.,22.
