,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,80%,40%,80%,70%,40%,55.56%
agree,10%,40%,20%,20%,50%,33.33%
neutral,10%,10%,0%,0%,0%,0%
disagree,0%,10%,0%,10%,10%,0%
strongly_disagree,0%,0%,0%,0%,0%,11.11%
na,0%,0%,0%,0%,0%,0%
responses,10.,10.,10.,10.,10.,9.
