,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,53.85%,61.54%,53.85%,53.85%,61.54%,61.54%
agree,38.46%,30.77%,30.77%,30.77%,30.77%,30.77%
neutral,7.69%,7.69%,7.69%,15.38%,7.69%,7.69%
disagree,0%,0%,0%,0%,0%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,7.69%,0%,0%,0%
responses,13.,13.,13.,13.,13.,13.
