,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,36.73%,45.83%,42%,46%,46%,38%
agree,42.86%,35.42%,42%,44%,34%,34%
neutral,14.29%,8.33%,14%,8%,12%,16%
disagree,4.08%,4.17%,0%,0%,6%,4%
strongly_disagree,0%,4.17%,0%,0%,0%,6%
na,2.04%,2.08%,2%,2%,2%,2%
responses,49.,48.,50.,50.,50.,50.
