,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,10%,20%,0%,0%,0%,30%
agree,60%,50%,60%,50%,70%,50%
neutral,10%,10%,20%,40%,20%,20%
disagree,10%,10%,0%,0%,0%,0%
strongly_disagree,10%,10%,10%,10%,10%,0%
na,0%,0%,10%,0%,0%,0%
responses,10.,10.,10.,10.,10.,10.
