,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,14.81%,3.85%,14.81%,14.81%,3.85%,7.41%
agree,48.15%,30.77%,40.74%,33.33%,34.62%,44.44%
neutral,14.81%,34.62%,25.93%,18.52%,19.23%,11.11%
disagree,7.41%,11.54%,7.41%,14.81%,26.92%,25.93%
strongly_disagree,11.11%,19.23%,3.7%,18.52%,15.38%,11.11%
na,3.7%,0%,7.41%,0%,0%,0%
responses,27.,26.,27.,27.,26.,27.
