,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,13.33%,32.26%,15%,44.78%,26.87%,22.39%
agree,16.67%,43.55%,16.67%,34.33%,41.79%,35.82%
neutral,21.67%,8.06%,23.33%,7.46%,17.91%,20.9%
disagree,1.67%,9.68%,1.67%,8.96%,7.46%,14.93%
strongly_disagree,6.67%,6.45%,3.33%,4.48%,5.97%,4.48%
na,40%,0%,40%,0%,0%,1.49%
responses,60.,62.,60.,67.,67.,67.
