,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,47.67%,42.35%,49.41%,46.99%,48.84%,37.21%
agree,36.05%,30.59%,35.29%,40.96%,31.4%,37.21%
neutral,12.79%,23.53%,14.12%,10.84%,17.44%,23.26%
disagree,1.16%,2.35%,0%,0%,0%,0%
strongly_disagree,2.33%,1.18%,1.18%,1.2%,2.33%,2.33%
na,0%,0%,0%,0%,0%,0%
responses,86.,85.,85.,83.,86.,86.
