,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,56.99%,48.69%,59.07%,50.26%,53.37%,39.06%
agree,22.8%,21.99%,26.42%,27.23%,29.02%,19.27%
neutral,16.06%,21.99%,11.4%,14.66%,15.03%,25%
disagree,2.07%,4.71%,2.07%,5.76%,2.07%,11.46%
strongly_disagree,1.55%,2.09%,0.52%,1.57%,0%,4.69%
na,0.52%,0.52%,0.52%,0.52%,0.52%,0.52%
responses,193.,191.,193.,191.,193.,192.
