,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,59.32%,49.15%,48.33%,53.45%,52.54%,42.62%
agree,33.9%,35.59%,38.33%,31.03%,40.68%,34.43%
neutral,5.08%,11.86%,11.67%,15.52%,6.78%,21.31%
disagree,1.69%,3.39%,0%,0%,0%,0%
strongly_disagree,0%,0%,0%,0%,0%,1.64%
na,0%,0%,1.67%,0%,0%,0%
responses,59.,59.,60.,58.,59.,61.
