,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,40%,44%,44%,40%,44%,36%
agree,40%,32%,36%,44%,44%,32%
neutral,8%,12%,12%,8%,4%,24%
disagree,8%,0%,4%,0%,0%,0%
strongly_disagree,0%,8%,0%,4%,4%,4%
na,4%,4%,4%,4%,4%,4%
responses,25.,25.,25.,25.,25.,25.
