,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,32.2%,28.45%,33.9%,27.12%,29.91%,23.08%
agree,45.76%,43.1%,41.53%,52.54%,41.03%,38.46%
neutral,16.1%,20.69%,19.49%,13.56%,18.8%,27.35%
disagree,4.24%,4.31%,2.54%,4.24%,8.55%,9.4%
strongly_disagree,1.69%,3.45%,0.85%,2.54%,1.71%,1.71%
na,0%,0%,1.69%,0%,0%,0%
responses,118.,116.,118.,118.,117.,117.
