,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,35.35%,40.4%,40.4%,41.84%,39.39%,35.35%
agree,39.39%,34.34%,37.37%,41.84%,46.46%,51.52%
neutral,16.16%,19.19%,16.16%,10.2%,7.07%,11.11%
disagree,7.07%,5.05%,2.02%,5.1%,6.06%,2.02%
strongly_disagree,2.02%,1.01%,0%,1.02%,1.01%,0%
na,0%,0%,4.04%,0%,0%,0%
responses,99.,99.,99.,98.,99.,99.
