,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,78.33%,79.66%,81.67%,75%,74.58%,75%
agree,15%,15.25%,15%,18.33%,16.95%,16.67%
neutral,5%,3.39%,1.67%,5%,6.78%,6.67%
disagree,1.67%,0%,1.67%,1.67%,1.69%,0%
strongly_disagree,0%,1.69%,0%,0%,0%,1.67%
na,0%,0%,0%,0%,0%,0%
responses,60.,59.,60.,60.,59.,60.
