,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,42.86%,42.86%,57.14%,64.29%,50%,57.14%
agree,28.57%,21.43%,28.57%,21.43%,21.43%,28.57%
neutral,14.29%,35.71%,7.14%,14.29%,21.43%,14.29%
disagree,7.14%,0%,7.14%,0%,7.14%,0%
strongly_disagree,7.14%,0%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,14.,14.,14.,14.,14.,14.
