,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,37.5%,43.75%,43.75%,31.25%,43.75%,46.67%
agree,18.75%,18.75%,37.5%,43.75%,18.75%,26.67%
neutral,25%,18.75%,12.5%,12.5%,25%,13.33%
disagree,0%,6.25%,0%,0%,6.25%,0%
strongly_disagree,18.75%,12.5%,0%,12.5%,6.25%,13.33%
na,0%,0%,6.25%,0%,0%,0%
responses,16.,16.,16.,16.,16.,15.
