,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,70%,70%,60%,60%,60%,70%
agree,10%,20%,10%,30%,10%,30%
neutral,0%,0%,0%,0%,0%,0%
disagree,0%,0%,10%,10%,20%,0%
strongly_disagree,20%,10%,10%,0%,10%,0%
na,0%,0%,10%,0%,0%,0%
responses,10.,10.,10.,10.,10.,10.
