,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,40%,40%,25%,50%,20%,40%
agree,40%,40%,50%,50%,20%,20%
neutral,20%,20%,25%,0%,20%,40%
disagree,0%,0%,0%,0%,40%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,5.,5.,4.,4.,5.,5.
