,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,47.37%,42.11%,63.16%,42.11%,52.63%,42.11%
agree,42.11%,36.84%,26.32%,42.11%,42.11%,42.11%
neutral,10.53%,15.79%,5.26%,15.79%,5.26%,5.26%
disagree,0%,5.26%,0%,0%,0%,10.53%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,5.26%,0%,0%,0%
responses,19.,19.,19.,19.,19.,19.
