,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,10%,30%,20%,10%,0%,40%
agree,30%,40%,50%,50%,0%,40%
neutral,50%,30%,20%,30%,30%,20%
disagree,10%,0%,10%,10%,30%,0%
strongly_disagree,0%,0%,0%,0%,40%,0%
na,0%,0%,0%,0%,0%,0%
responses,10.,10.,10.,10.,10.,10.
