,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,40.96%,37.35%,36.14%,38.55%,42.17%,37.35%
agree,34.94%,34.94%,30.12%,38.55%,36.14%,28.92%
neutral,22.89%,21.69%,31.33%,20.48%,20.48%,27.71%
disagree,1.2%,6.02%,1.2%,2.41%,1.2%,4.82%
strongly_disagree,0%,0%,0%,0%,0%,1.2%
na,0%,0%,1.2%,0%,0%,0%
responses,83.,83.,83.,83.,83.,83.
