,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,66.67%,48.15%,67.86%,64.29%,67.86%,39.29%
agree,7.41%,11.11%,14.29%,21.43%,10.71%,7.14%
neutral,22.22%,22.22%,14.29%,10.71%,17.86%,25%
disagree,0%,7.41%,3.57%,0%,0%,17.86%
strongly_disagree,3.7%,11.11%,0%,3.57%,3.57%,10.71%
na,0%,0%,0%,0%,0%,0%
responses,27.,27.,28.,28.,28.,28.
