,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,13.73%,15.69%,13.73%,7.84%,11.76%,37.25%
agree,31.37%,37.25%,19.61%,37.25%,5.88%,49.02%
neutral,17.65%,13.73%,23.53%,27.45%,25.49%,7.84%
disagree,19.61%,19.61%,23.53%,17.65%,25.49%,5.88%
strongly_disagree,17.65%,13.73%,19.61%,9.8%,31.37%,0%
na,0%,0%,0%,0%,0%,0%
responses,51.,51.,51.,51.,51.,51.
