,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,72.11%,59.72%,65.52%,60.27%,68.28%,50%
agree,19.73%,22.92%,28.28%,29.45%,24.14%,25.34%
neutral,4.76%,12.5%,2.07%,8.22%,5.52%,15.07%
disagree,1.36%,2.78%,1.38%,0.68%,0.69%,6.16%
strongly_disagree,2.04%,2.08%,0.69%,1.37%,1.38%,3.42%
na,0%,0%,2.07%,0%,0%,0%
responses,147.,144.,145.,146.,145.,146.
