,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,81.03%,68.97%,53.45%,54.39%,51.72%,56.14%
agree,17.24%,22.41%,37.93%,36.84%,43.1%,35.09%
neutral,1.72%,8.62%,6.9%,8.77%,5.17%,7.02%
disagree,0%,0%,0%,0%,0%,1.75%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,1.72%,0%,0%,0%
responses,58.,58.,58.,57.,58.,57.
